time,q[0],q[1],q[2],dq[0],dq[1],dq[2],ddq[0],ddq[1],ddq[2],KE,PE,iterations,e,omega_n
0,0,-0.344,0,20,0,-58.1,5591.346455,67.830264,0,0.000000e+00,50.000000
0.815469,15.3382,-0.328848,-45.9063,18.9979,3.02432e-14,-56.8912,0.971182,-3.68644e-05,-0.174533,0.621848,4.15759e-12,-1.86517,5133.879045,64.842539,42,0.000000e+00,2.804066e+01
0.825938,15.5371,-0.328848,-46.5019,19.0044,2.84085e-14,-56.9107,0.981639,-3.68395e-05,-0.174533,0.617644,-1.86424e-11,-1.8543,5137.388186,64.842539,32,0.000000e+00,2.783445e+01
0.836122,15.7307,-0.328848,-47.0816,19.0106,-9.0863e-15,-56.9295,0.991747,-3.68186e-05,-0.174533,0.613441,-8.99752e-13,-1.84489,5140.781241,64.842539,32,0.000000e+00,2.763660e+01
0.846422,15.9265,-0.328848,-47.6681,19.0169,-3.58475e-14,-56.9484,1.0019,-3.67555e-05,-0.174533,0.611273,1.80994e-11,-1.82056,5144.192559,64.842539,31,0.000000e+00,2.746061e+01
0.856899,16.1258,-0.328848,-48.2648,19.0233,-1.72305e-14,-56.9674,1.01217,-3.67504e-05,-0.174533,0.606213,1.82855e-11,-1.81671,5147.641033,64.842539,35,0.000000e+00,2.726317e+01
0.867458,16.3267,-0.328848,-48.8665,19.0297,-1.09417e-14,-56.9865,1.02245,-3.67195e-05,-0.174533,0.602379,-3.67089e-13,-1.80375,5151.095282,64.842539,32,0.000000e+00,2.709203e+01
0.87748,16.5174,-0.328848,-49.4376,19.0357,-2.19173e-14,-57.0046,1.03214,-3.66919e-05,-0.174533,0.598753,5.42982e-13,-1.79206,5154.353904,64.842539,34,0.000000e+00,2.691056e+01
0.887614,16.7104,-0.328848,-50.0154,19.0418,1.93317e-14,-57.0227,1.04189,-3.66728e-05,-0.174533,0.594653,1.99093e-11,-1.78336,5157.629551,64.842539,35,0.000000e+00,2.676460e+01
0.897854,16.9054,-0.328848,-50.5995,19.0478,3.23958e-14,-57.0409,1.05167,-3.66337e-05,-0.174533,0.591485,9.0497e-13,-1.76763,5160.919835,64.842539,35,0.000000e+00,2.663935e+01
0.908414,17.1066,-0.328848,-51.2019,19.0541,6.09582e-14,-57.0595,1.06169,-3.6616e-05,-0.174533,0.587158,-2.26242e-11,-1.75935,5164.291753,64.842539,31,0.000000e+00,2.648195e+01
0.919041,17.3091,-0.328848,-51.8084,19.0603,-1.94696e-14,-57.0781,1.07171,-3.65794e-05,-0.174533,0.583773,-7.60668e-12,-1.74444,5167.664444,64.842539,36,0.000000e+00,2.630061e+01
0.929175,17.5023,-0.328848,-52.3869,19.0662,-5.21262e-14,-57.0958,1.0812,-3.65504e-05,-0.174533,0.580286,-5.06783e-12,-1.73228,5170.860717,64.842539,30,0.000000e+00,2.613423e+01
0.939239,17.6942,-0.328848,-52.9616,19.072,-4.09604e-14,-57.1132,1.09057,-3.65481e-05,-0.174533,0.575549,-1.80994e-11,-1.72962,5174.015918,64.842539,32,0.000000e+00,2.596464e+01
0.949411,17.8882,-0.328848,-53.5426,19.0778,-1.1445e-15,-57.1307,1.09998,-3.6509e-05,-0.174533,0.572591,-1.28554e-11,-1.7139,5177.186070,64.842539,37,0.000000e+00,2.578616e+01
0.959582,18.0823,-0.328848,-54.1238,19.0836,6.27543e-14,-57.1481,1.10933,-3.6478e-05,-0.174533,0.569265,-3.16739e-11,-1.70109,5180.337083,64.842539,32,0.000000e+00,2.559695e+01
0.969662,18.2747,-0.328848,-54.7,19.0893,3.61274e-14,-57.1652,1.11854,-3.64703e-05,-0.174533,0.564872,-3.43937e-11,-1.69655,5183.441338,64.842539,35,0.000000e+00,2.546043e+01
0.980458,18.4808,-0.328848,-55.3172,19.0954,-6.7761e-15,-57.1834,1.12834,-3.64106e-05,-0.174533,0.562722,2.35292e-12,-1.67349,5186.745551,64.842539,34,0.000000e+00,2.531306e+01
0.991027,18.6827,-0.328848,-55.9217,19.1013,8.45005e-15,-57.2011,1.13787,-3.63814e-05,-0.174533,0.55922,1.80994e-12,-1.66127,5189.959744,64.842539,30,0.000000e+00,2.516603e+01
1.00138,18.8804,-0.328848,-56.5138,19.1071,3.96075e-14,-57.2184,1.14714,-3.63873e-05,-0.174533,0.554143,-2.16723e-12,-1.66153,5193.088132,64.842539,37,0.000000e+00,2.504679e+01
1.01158,19.0753,-0.328848,-57.0974,19.1127,2.56517e-14,-57.2353,1.15621,-3.63859e-05,-0.174533,0.549489,-3.61519e-12,-1.65922,5196.151770,64.842539,29,0.000000e+00,2.491799e+01
1.02189,19.2725,-0.328848,-57.6881,19.1184,2.35566e-14,-57.2522,1.16534,-3.63486e-05,-0.174533,0.546607,-4.88684e-12,-1.6442,5199.232828,64.842539,44,0.000000e+00,2.470357e+01
1.03253,19.4759,-0.328848,-58.2972,19.1242,-4.88716e-14,-57.2696,1.17469,-3.6309e-05,-0.174533,0.543682,-1.99093e-12,-1.62833,5202.389614,64.842539,40,0.000000e+00,2.457493e+01
1.0431,19.6781,-0.328848,-58.9025,19.1299,-4.95632e-14,-57.2868,1.18391,-3.62781e-05,-0.174533,0.540431,-2.914e-11,-1.61561,5205.505850,64.842539,39,0.000000e+00,2.442526e+01
1.05366,19.8801,-0.328848,-59.5075,19.1356,7.81897e-14,-57.3038,1.19307,-3.62363e-05,-0.174533,0.537772,6.5203e-12,-1.59899,5208.600288,64.842539,32,0.000000e+00,2.426908e+01
1.06397,20.0775,-0.328848,-60.0987,19.1411,7.86891e-14,-57.3203,1.20196,-3.62261e-05,-0.174533,0.533644,-5.06783e-12,-1.59362,5211.604877,64.842539,40,0.000000e+00,2.413750e+01
1.07474,20.2837,-0.328848,-60.7162,19.1469,-4.3245e-14,-57.3374,1.21118,-3.62063e-05,-0.174533,0.52984,-7.42523e-12,-1.58479,5214.722111,64.842539,37,0.000000e+00,2.401540e+01
1.08476,20.4756,-0.328848,-61.2907,19.1521,-1.52014e-14,-57.3533,1.2197,-3.62028e-05,-0.174533,0.525597,-3.61988e-13,-1.58186,5217.604048,64.842539,34,0.000000e+00,2.387652e+01
1.09528,20.6769,-0.328848,-61.8937,19.1577,-1.51328e-14,-57.3698,1.22858,-3.6139e-05,-0.174533,0.524117,3.43448e-12,-1.55755,5220.609483,64.842539,38,0.000000e+00,2.371233e+01
1.1055,20.8729,-0.328848,-62.4804,19.163,2.83379e-14,-57.3858,1.23717,-3.61322e-05,-0.174533,0.52002,9.0497e-13,-1.55342,5223.515261,64.842539,40,0.000000e+00,2.355533e+01
1.11622,21.0782,-0.328848,-63.0955,19.1685,1.84096e-14,-57.4024,1.24611,-3.61168e-05,-0.174533,0.51613,-4.88684e-12,-1.54621,5226.541391,64.842539,33,0.000000e+00,2.340200e+01
1.12657,21.2768,-0.328848,-63.69,19.1739,-2.71363e-14,-57.4183,1.25469,-3.60907e-05,-0.174533,0.512971,-4.16286e-12,-1.53526,5229.447483,64.842539,32,0.000000e+00,2.327708e+01
1.13679,21.4727,-0.328848,-64.2767,19.1791,-1.8271e-14,-57.434,1.2631,-3.60595e-05,-0.174533,0.510148,-3.8737e-11,-1.52256,5232.297061,64.842539,39,0.000000e+00,2.313216e+01
1.14687,21.6661,-0.328848,-64.856,19.1842,-2.92213e-14,-57.4493,1.27136,-3.60506e-05,-0.174533,0.506305,-1.81423e-12,-1.51777,5235.092896,64.842539,34,0.000000e+00,2.298938e+01
1.15749,21.8698,-0.328848,-65.4659,19.1896,-3.35764e-14,-57.4654,1.27999,-3.59843e-05,-0.174533,0.505095,-2.58779e-11,-1.49262,5238.017951,64.842539,31,0.000000e+00,2.286941e+01
1.16811,22.0737,-0.328848,-66.0764,19.1949,8.68878e-14,-57.4813,1.28857,-3.60221e-05,-0.174533,0.498771,-2.84203e-11,-1.50428,5240.926334,64.842539,34,0.000000e+00,2.274511e+01
1.17866,22.2762,-0.328848,-66.6829,19.2002,5.09757e-14,-57.4971,1.29703,-3.59826e-05,-0.174533,0.49634,-2.52971e-12,-1.48864,5243.796635,64.842539,35,0.000000e+00,2.263198e+01
1.18886,22.4721,-0.328848,-67.2694,19.2052,-3.9523e-14,-57.5122,1.30517,-3.59619e-05,-0.174533,0.493138,-7.05876e-12,-1.47971,5246.555044,64.842539,32,0.000000e+00,2.251375e+01
1.19943,22.6751,-0.328848,-67.8774,19.2104,-3.0144e-14,-57.5278,1.31354,-3.59377e-05,-0.174533,0.489991,5.06368e-12,-1.46949,5249.395682,64.842539,33,0.000000e+00,2.240654e+01
